iso3,country,region,area,fuel,year,fuel_tons1,fuel_tons2,fuel_tons3,,Includes corrections of previous error in charcoal demand,
TZA,United Republic of Tanzania,ssa,Overall,Coal,2017,17583.75583,17583.75583,17583.75583,,,
TZA,United Republic of Tanzania,ssa,Overall,Coal,2018,18130.31345,18130.31345,18130.31345,,,
TZA,United Republic of Tanzania,ssa,Overall,Coal,2019,18689.38681,18689.38681,18689.38681,,,
TZA,United Republic of Tanzania,ssa,Overall,Coal,2020,19260.39447,19260.39447,19260.39447,,,
TZA,United Republic of Tanzania,ssa,Overall,Coal,2021,19843.1143,19843.1143,19843.1143,,,
TZA,United Republic of Tanzania,ssa,Overall,Coal,2022,20437.81783,20437.81783,20437.81783,,,
TZA,United Republic of Tanzania,ssa,Overall,Coal,2023,21045.02605,21045.02605,21045.02605,,,
TZA,United Republic of Tanzania,ssa,Overall,Coal,2024,21665.5155,21665.5155,21665.5155,,,
TZA,United Republic of Tanzania,ssa,Overall,Coal,2025,22299.87375,22299.87375,22299.87375,,,
TZA,United Republic of Tanzania,ssa,Overall,Coal,2026,45896.36605,45896.36605,45896.36605,,,
TZA,United Republic of Tanzania,ssa,Overall,Coal,2027,47220.67923,47220.67923,47220.67923,,,
TZA,United Republic of Tanzania,ssa,Overall,Coal,2028,48572.99816,48572.99816,48572.99816,,,
TZA,United Republic of Tanzania,ssa,Overall,Coal,2029,49953.60818,49953.60818,49953.60818,,,
TZA,United Republic of Tanzania,ssa,Overall,Coal,2030,51362.62343,51362.62343,51362.62343,,,
TZA,United Republic of Tanzania,ssa,Overall,Coal,2031,52800.06907,52800.06907,52800.06907,,,
TZA,United Republic of Tanzania,ssa,Overall,Coal,2032,54265.6665,54265.6665,54265.6665,,,
TZA,United Republic of Tanzania,ssa,Overall,Coal,2033,55758.76282,55758.76282,55758.76282,,,
TZA,United Republic of Tanzania,ssa,Overall,Coal,2034,85917.7622,85917.7622,85917.7622,,,
TZA,United Republic of Tanzania,ssa,Overall,Coal,2035,88236.18194,88236.18194,88236.18194,,,
TZA,United Republic of Tanzania,ssa,Overall,Coal,2036,90592.69745,90592.69745,90592.69745,,,
TZA,United Republic of Tanzania,ssa,Overall,Coal,2037,92986.73806,92986.73806,92986.73806,,,
TZA,United Republic of Tanzania,ssa,Overall,Coal,2038,95417.37593,95417.37593,95417.37593,,,
TZA,United Republic of Tanzania,ssa,Overall,Coal,2039,97883.559,97883.559,97883.559,,,
TZA,United Republic of Tanzania,ssa,Overall,Coal,2040,100384.3291,100384.3291,100384.3291,,,
TZA,United Republic of Tanzania,ssa,Overall,Coal,2041,102918.9654,102918.9654,102918.9654,,,
TZA,United Republic of Tanzania,ssa,Overall,Coal,2042,105486.6507,105486.6507,105486.6507,,,
TZA,United Republic of Tanzania,ssa,Overall,Coal,2043,144114.9472,144114.9472,144114.9472,,,
TZA,United Republic of Tanzania,ssa,Overall,Coal,2044,147621.7747,147621.7747,147621.7747,,,
TZA,United Republic of Tanzania,ssa,Overall,Coal,2045,151167.9142,151167.9142,151167.9142,,,
TZA,United Republic of Tanzania,ssa,Overall,Coal,2046,154752.1458,154752.1458,154752.1458,,,
TZA,United Republic of Tanzania,ssa,Overall,Coal,2047,158373.8644,158373.8644,158373.8644,,,
TZA,United Republic of Tanzania,ssa,Overall,Coal,2048,162032.9523,162032.9523,162032.9523,,,
TZA,United Republic of Tanzania,ssa,Overall,Coal,2049,165729.602,165729.602,165729.602,,,
TZA,United Republic of Tanzania,ssa,Overall,Coal,2050,211829.7595,211829.7595,211829.7595,,,
ZMB,Zambia,ssa,Urban,Kerosene,2010,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2011,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2012,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2013,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2014,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2015,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2016,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2017,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2018,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2019,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2020,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2021,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2022,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2023,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2024,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2025,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2026,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2027,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2028,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2029,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2030,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2031,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2032,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2033,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2034,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2035,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2036,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2037,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2038,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2039,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2040,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2041,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2042,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2043,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2044,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2045,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2046,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2047,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2048,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2049,0,0,0,,,
ZMB,Zambia,ssa,Urban,Kerosene,2050,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2010,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2011,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2012,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2013,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2014,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2015,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2016,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2017,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2018,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2019,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2020,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2021,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2022,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2023,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2024,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2025,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2026,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2027,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2028,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2029,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2030,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2031,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2032,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2033,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2034,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2035,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2036,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2037,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2038,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2039,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2040,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2041,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2042,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2043,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2044,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2045,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2046,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2047,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2048,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2049,0,0,0,,,
ZMB,Zambia,ssa,Rural,Kerosene,2050,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2010,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2011,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2012,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2013,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2014,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2015,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2016,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2017,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2018,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2019,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2020,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2021,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2022,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2023,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2024,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2025,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2026,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2027,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2028,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2029,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2030,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2031,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2032,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2033,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2034,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2035,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2036,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2037,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2038,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2039,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2040,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2041,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2042,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2043,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2044,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2045,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2046,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2047,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2048,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2049,0,0,0,,,
ZMB,Zambia,ssa,Overall,Kerosene,2050,0,0,0,,,
ZMB,Zambia,ssa,Urban,Gas,2010,0,0,0,,,
ZMB,Zambia,ssa,Urban,Gas,2011,0,0,0,,,
ZMB,Zambia,ssa,Urban,Gas,2012,0,0,0,,,
ZMB,Zambia,ssa,Urban,Gas,2013,0,0,0,,,
ZMB,Zambia,ssa,Urban,Gas,2014,0,0,0,,,
ZMB,Zambia,ssa,Urban,Gas,2015,323.867328,323.867328,323.867328,,,
ZMB,Zambia,ssa,Urban,Gas,2016,337.971936,337.971936,337.971936,,,
ZMB,Zambia,ssa,Urban,Gas,2017,352.628208,352.628208,352.628208,,,
ZMB,Zambia,ssa,Urban,Gas,2018,367.856496,367.856496,367.856496,,,
ZMB,Zambia,ssa,Urban,Gas,2019,383.687328,383.687328,383.687328,,,
ZMB,Zambia,ssa,Urban,Gas,2020,400.146288,400.146288,400.146288,,,
ZMB,Zambia,ssa,Urban,Gas,2021,417.244896,417.244896,417.244896,,,
ZMB,Zambia,ssa,Urban,Gas,2022,434.989968,434.989968,434.989968,,,
ZMB,Zambia,ssa,Urban,Gas,2023,453.402624,453.402624,453.402624,,,
ZMB,Zambia,ssa,Urban,Gas,2024,472.506144,472.506144,472.506144,,,
ZMB,Zambia,ssa,Urban,Gas,2025,492.320064,492.320064,492.320064,,,
ZMB,Zambia,ssa,Urban,Gas,2026,512.86032,512.86032,512.86032,,,
ZMB,Zambia,ssa,Urban,Gas,2027,534.133632,534.133632,534.133632,,,
ZMB,Zambia,ssa,Urban,Gas,2028,556.140192,556.140192,556.140192,,,
ZMB,Zambia,ssa,Urban,Gas,2029,578.873328,578.873328,578.873328,,,
ZMB,Zambia,ssa,Urban,Gas,2030,602.328864,602.328864,602.328864,,,
ZMB,Zambia,ssa,Urban,Gas,2031,626.510112,626.510112,626.510112,,,
ZMB,Zambia,ssa,Urban,Gas,2032,651.423264,651.423264,651.423264,,,
ZMB,Zambia,ssa,Urban,Gas,2033,677.069472,677.069472,677.069472,,,
ZMB,Zambia,ssa,Urban,Gas,2034,703.449216,703.449216,703.449216,,,
ZMB,Zambia,ssa,Urban,Gas,2035,730.558608,730.558608,730.558608,,,
ZMB,Zambia,ssa,Urban,Gas,2036,758.385744,758.385744,758.385744,,,
ZMB,Zambia,ssa,Urban,Gas,2037,786.901392,786.901392,786.901392,,,
ZMB,Zambia,ssa,Urban,Gas,2038,816.192576,816.192576,816.192576,,,
ZMB,Zambia,ssa,Urban,Gas,2039,846.237984,846.237984,846.237984,,,
ZMB,Zambia,ssa,Urban,Gas,2040,877.046448,877.046448,877.046448,,,
ZMB,Zambia,ssa,Urban,Gas,2041,908.623632,908.623632,908.623632,,,
ZMB,Zambia,ssa,Urban,Gas,2042,940.971888,940.971888,940.971888,,,
ZMB,Zambia,ssa,Urban,Gas,2043,974.093808,974.093808,974.093808,,,
ZMB,Zambia,ssa,Urban,Gas,2044,1007.990592,1007.990592,1007.990592,,,
ZMB,Zambia,ssa,Urban,Gas,2045,1042.662864,1042.662864,1042.662864,,,
ZMB,Zambia,ssa,Urban,Gas,2046,1078.109328,1078.109328,1078.109328,,,
ZMB,Zambia,ssa,Urban,Gas,2047,1114.330752,1114.330752,1114.330752,,,
ZMB,Zambia,ssa,Urban,Gas,2048,1151.331072,1151.331072,1151.331072,,,
ZMB,Zambia,ssa,Urban,Gas,2049,0,0,0,,,
ZMB,Zambia,ssa,Urban,Gas,2050,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2010,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2011,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2012,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2013,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2014,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2015,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2016,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2017,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2018,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2019,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2020,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2021,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2022,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2023,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2024,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2025,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2026,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2027,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2028,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2029,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2030,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2031,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2032,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2033,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2034,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2035,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2036,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2037,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2038,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2039,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2040,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2041,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2042,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2043,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2044,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2045,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2046,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2047,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2048,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2049,0,0,0,,,
ZMB,Zambia,ssa,Rural,Gas,2050,0,0,0,,,
ZMB,Zambia,ssa,Overall,Gas,2010,0,0,0,,,
ZMB,Zambia,ssa,Overall,Gas,2011,0,0,0,,,
ZMB,Zambia,ssa,Overall,Gas,2012,0,0,0,,,
ZMB,Zambia,ssa,Overall,Gas,2013,0,0,0,,,
ZMB,Zambia,ssa,Overall,Gas,2014,0,0,0,,,
ZMB,Zambia,ssa,Overall,Gas,2015,0,0,0,,,
ZMB,Zambia,ssa,Overall,Gas,2016,0,0,0,,,
ZMB,Zambia,ssa,Overall,Gas,2017,0,0,0,,,
ZMB,Zambia,ssa,Overall,Gas,2018,0,0,0,,,
ZMB,Zambia,ssa,Overall,Gas,2019,0,0,0,,,
ZMB,Zambia,ssa,Overall,Gas,2020,0,0,0,,,
ZMB,Zambia,ssa,Overall,Gas,2021,923.269968,923.269968,923.269968,,,
ZMB,Zambia,ssa,Overall,Gas,2022,950.573712,950.573712,950.573712,,,
ZMB,Zambia,ssa,Overall,Gas,2023,978.534,978.534,978.534,,,
ZMB,Zambia,ssa,Overall,Gas,2024,1007.172672,1007.172672,1007.172672,,,
ZMB,Zambia,ssa,Overall,Gas,2025,1036.5036,1036.5036,1036.5036,,,
ZMB,Zambia,ssa,Overall,Gas,2026,1066.53312,1066.53312,1066.53312,,,
ZMB,Zambia,ssa,Overall,Gas,2027,1097.249424,1097.249424,1097.249424,,,
ZMB,Zambia,ssa,Overall,Gas,2028,1128.629232,1128.629232,1128.629232,,,
ZMB,Zambia,ssa,Overall,Gas,2029,1160.638224,1160.638224,1160.638224,,,
ZMB,Zambia,ssa,Overall,Gas,2030,1193.250048,1193.250048,1193.250048,,,
ZMB,Zambia,ssa,Overall,Gas,2031,1226.456544,1226.456544,1226.456544,,,
ZMB,Zambia,ssa,Overall,Gas,2032,1260.258144,1260.258144,1260.258144,,,
ZMB,Zambia,ssa,Overall,Gas,2033,1294.648896,1294.648896,1294.648896,,,
ZMB,Zambia,ssa,Overall,Gas,2034,1329.626448,1329.626448,1329.626448,,,
ZMB,Zambia,ssa,Overall,Gas,2035,1365.187152,1365.187152,1365.187152,,,
ZMB,Zambia,ssa,Overall,Gas,2036,1401.325344,1401.325344,1401.325344,,,
ZMB,Zambia,ssa,Overall,Gas,2037,1438.037136,1438.037136,1438.037136,,,
ZMB,Zambia,ssa,Overall,Gas,2038,1475.328096,1475.328096,1475.328096,,,
ZMB,Zambia,ssa,Overall,Gas,2039,1513.206624,1513.206624,1513.206624,,,
ZMB,Zambia,ssa,Overall,Gas,2040,1551.677568,1551.677568,1551.677568,,,
ZMB,Zambia,ssa,Overall,Gas,2041,1590.740304,1590.740304,1590.740304,,,
ZMB,Zambia,ssa,Overall,Gas,2042,1630.38912,1630.38912,1630.38912,,,
ZMB,Zambia,ssa,Overall,Gas,2043,1670.619504,1670.619504,1670.619504,,,
ZMB,Zambia,ssa,Overall,Gas,2044,1711.425072,1711.425072,1711.425072,,,
ZMB,Zambia,ssa,Overall,Gas,2045,1752.799536,1752.799536,1752.799536,,,
ZMB,Zambia,ssa,Overall,Gas,2046,1794.73392,1794.73392,1794.73392,,,
ZMB,Zambia,ssa,Overall,Gas,2047,1837.223472,1837.223472,1837.223472,,,
ZMB,Zambia,ssa,Overall,Gas,2048,1880.26944,1880.26944,1880.26944,,,
ZMB,Zambia,ssa,Overall,Gas,2049,1923.87528,1923.87528,1923.87528,,,
ZMB,Zambia,ssa,Overall,Gas,2050,1968.039456,1968.039456,1968.039456,,,
ZMB,Zambia,ssa,Urban,Electricity,2010,864320.0529,864320.0529,864320.0529,,,
ZMB,Zambia,ssa,Urban,Electricity,2011,877051.3371,877051.3371,877051.3371,,,
ZMB,Zambia,ssa,Urban,Electricity,2012,884725.7194,884725.7194,884725.7194,,,
ZMB,Zambia,ssa,Urban,Electricity,2013,881078.532,881078.532,881078.532,,,
ZMB,Zambia,ssa,Urban,Electricity,2014,878222.6871,878222.6871,878222.6871,,,
ZMB,Zambia,ssa,Urban,Electricity,2015,861718.4263,861718.4263,861718.4263,,,
ZMB,Zambia,ssa,Urban,Electricity,2016,844929.84,844929.84,844929.84,,,
ZMB,Zambia,ssa,Urban,Electricity,2017,824898.1294,824898.1294,824898.1294,,,
ZMB,Zambia,ssa,Urban,Electricity,2018,798117.219,798117.219,798117.219,,,
ZMB,Zambia,ssa,Urban,Electricity,2019,770800.4357,770800.4357,770800.4357,,,
ZMB,Zambia,ssa,Urban,Electricity,2020,739556.0859,739556.0859,739556.0859,,,
ZMB,Zambia,ssa,Urban,Electricity,2021,709688.8633,709688.8633,709688.8633,,,
ZMB,Zambia,ssa,Urban,Electricity,2022,691323.342,691323.342,691323.342,,,
ZMB,Zambia,ssa,Urban,Electricity,2023,647718.0343,647718.0343,647718.0343,,,
ZMB,Zambia,ssa,Urban,Electricity,2024,615945.5091,615945.5091,615945.5091,,,
ZMB,Zambia,ssa,Urban,Electricity,2025,597817.2206,597817.2206,597817.2206,,,
ZMB,Zambia,ssa,Urban,Electricity,2026,563230.53,563230.53,563230.53,,,
ZMB,Zambia,ssa,Urban,Electricity,2027,529364.5817,529364.5817,529364.5817,,,
ZMB,Zambia,ssa,Urban,Electricity,2028,506484.8177,506484.8177,506484.8177,,,
ZMB,Zambia,ssa,Urban,Electricity,2029,480671.6027,480671.6027,480671.6027,,,
ZMB,Zambia,ssa,Urban,Electricity,2030,446368.7117,446368.7117,446368.7117,,,
ZMB,Zambia,ssa,Urban,Electricity,2031,425131.8617,425131.8617,425131.8617,,,
ZMB,Zambia,ssa,Urban,Electricity,2032,389690.7026,389690.7026,389690.7026,,,
ZMB,Zambia,ssa,Urban,Electricity,2033,368761.0517,368761.0517,368761.0517,,,
ZMB,Zambia,ssa,Urban,Electricity,2034,345443.8114,345443.8114,345443.8114,,,
ZMB,Zambia,ssa,Urban,Electricity,2035,319619.391,319619.391,319619.391,,,
ZMB,Zambia,ssa,Urban,Electricity,2036,291165.9553,291165.9553,291165.9553,,,
ZMB,Zambia,ssa,Urban,Electricity,2037,281036.2114,281036.2114,281036.2114,,,
ZMB,Zambia,ssa,Urban,Electricity,2038,247772.7463,247772.7463,247772.7463,,,
ZMB,Zambia,ssa,Urban,Electricity,2039,226670.8886,226670.8886,226670.8886,,,
ZMB,Zambia,ssa,Urban,Electricity,2040,211430.8401,211430.8401,211430.8401,,,
ZMB,Zambia,ssa,Urban,Electricity,2041,190648.7085,190648.7085,190648.7085,,,
ZMB,Zambia,ssa,Urban,Electricity,2042,168030.6943,168030.6943,168030.6943,,,
ZMB,Zambia,ssa,Urban,Electricity,2043,156550.7906,156550.7906,156550.7906,,,
ZMB,Zambia,ssa,Urban,Electricity,2044,134998.74,134998.74,134998.74,,,
ZMB,Zambia,ssa,Urban,Electricity,2045,121023.3681,121023.3681,121023.3681,,,
ZMB,Zambia,ssa,Urban,Electricity,2046,105885.7376,105885.7376,105885.7376,,,
ZMB,Zambia,ssa,Urban,Electricity,2047,99493.81714,99493.81714,99493.81714,,,
ZMB,Zambia,ssa,Urban,Electricity,2048,82237.93371,82237.93371,82237.93371,,,
ZMB,Zambia,ssa,Urban,Electricity,2049,63702.60943,63702.60943,63702.60943,,,
ZMB,Zambia,ssa,Urban,Electricity,2050,65768.86286,65768.86286,65768.86286,,,
ZMB,Zambia,ssa,Rural,Electricity,2010,71994.56571,71994.56571,71994.56571,,,
ZMB,Zambia,ssa,Rural,Electricity,2011,73544.26286,73544.26286,73544.26286,,,
ZMB,Zambia,ssa,Rural,Electricity,2012,75153.15429,75153.15429,75153.15429,,,
ZMB,Zambia,ssa,Rural,Electricity,2013,76807.63714,76807.63714,76807.63714,,,
ZMB,Zambia,ssa,Rural,Electricity,2014,78485.69143,78485.69143,78485.69143,,,
ZMB,Zambia,ssa,Rural,Electricity,2015,80171.58,80171.58,80171.58,,,
ZMB,Zambia,ssa,Rural,Electricity,2016,77766.79371,77766.79371,77766.79371,,,
ZMB,Zambia,ssa,Rural,Electricity,2017,79374.20186,79374.20186,79374.20186,,,
ZMB,Zambia,ssa,Rural,Electricity,2018,80984.79386,80984.79386,80984.79386,,,
ZMB,Zambia,ssa,Rural,Electricity,2019,82600.19014,82600.19014,82600.19014,,,
ZMB,Zambia,ssa,Rural,Electricity,2020,84220.692,84220.692,84220.692,,,
ZMB,Zambia,ssa,Rural,Electricity,2021,81325.458,81325.458,81325.458,,,
ZMB,Zambia,ssa,Rural,Electricity,2022,82861.67314,82861.67314,82861.67314,,,
ZMB,Zambia,ssa,Rural,Electricity,2023,84396.114,84396.114,84396.114,,,
ZMB,Zambia,ssa,Rural,Electricity,2024,81154.74086,81154.74086,81154.74086,,,
ZMB,Zambia,ssa,Rural,Electricity,2025,82599.28671,82599.28671,82599.28671,,,
ZMB,Zambia,ssa,Rural,Electricity,2026,84039.62143,84039.62143,84039.62143,,,
ZMB,Zambia,ssa,Rural,Electricity,2027,80445.11314,80445.11314,80445.11314,,,
ZMB,Zambia,ssa,Rural,Electricity,2028,81784.14857,81784.14857,81784.14857,,,
ZMB,Zambia,ssa,Rural,Electricity,2029,77914.94143,77914.94143,77914.94143,,,
ZMB,Zambia,ssa,Rural,Electricity,2030,79141.23,79141.23,79141.23,,,
ZMB,Zambia,ssa,Rural,Electricity,2031,74993.304,74993.304,74993.304,,,
